,Event,Height,BMI,Age,GDP,x,y
117,Shooting Women's Skeet,-0.24094255821808847,0.25880482817303296,1.501316317594491,0.23779009101243082,-0.7653957233140589,1.278097480201147
118,"Shooting Women's Small-Bore Rifle, Three Positions, 50 metres",-0.5942552900086021,-0.1458732573663416,0.27323084966869754,-0.24550328326804696,0.3509551359200987,0.6018466360122657
119,"Shooting Women's Sporting Pistol, 25 metres",-0.770911655903859,0.18024933310067623,1.2556992240093323,-0.7126219273696924,0.18082088061314078,1.6080594869415787
120,Shooting Women's Trap,-0.06428619232283164,0.810989010369344,1.9925505047648084,1.4103427088704286,-2.2056704446270463,1.4851246381302792
121,Softball Women's Softball,0.28902653946768203,0.5980202822280986,0.27323084966869754,1.0576044721468878,-1.250213868779,0.030829221028677068
122,Swimming Women's 10 kilometres Open Water,0.28902653946768203,-0.22639583298230884,-0.21800333750161985,0.5879556053318313,-0.37351742746058847,0.012585456399336333
123,Swimming Women's 100 metres Backstroke,0.6423392712581957,-0.32551213661595946,-1.691705899012572,-0.8045313608429503,1.5003758065841466,-1.3450808222917767
124,Swimming Women's 100 metres Breaststroke,0.28902653946768203,-0.3472281108455308,-1.4460888054274132,-0.6703773151687947,1.3715359023170883,-0.9407248966218669
125,Swimming Women's 100 metres Butterfly,0.28902653946768203,-0.3066456504813562,-1.4460888054274132,-0.6388340749111636,1.3417205066809323,-0.9470065684156282
126,Swimming Women's 100 metres Freestyle,0.6423392712581957,-0.354678253670495,-1.4460888054274132,-0.9307228365893349,1.384662733598076,-1.2550618332294314
127,Swimming Women's 200 metres Backstroke,0.8189956371534526,-0.39670678146099364,-1.691705899012572,-0.5149477763218725,1.3291366715874064,-1.4436641232515126
128,Swimming Women's 200 metres Breaststroke,0.28902653946768203,-0.31874253358288596,-1.4460888054274132,-0.7941185297202177,1.4280911836657593,-0.9585470113575156
129,Swimming Women's 200 metres Butterfly,0.11237017357242521,-0.3397779680205681,-1.4460888054274132,-0.2667052854699032,1.261287330391896,-0.779231427433662
130,Swimming Women's 200 metres Freestyle,0.6423392712581957,-0.40550466776883326,-1.4460888054274132,-0.6386295040130132,1.2511900779309284,-1.190147804072365
131,Swimming Women's 200 metres Individual Medley,0.4656829053629389,-0.33729390048023933,-1.2004717118422545,-0.3983354855977341,0.9869218315752161,-0.9119365023208962
132,Swimming Women's 4 x 100 metres Freestyle Relay,0.8189956371534526,-0.354678253670495,-1.4460888054274132,-0.4189051980685606,1.0725267020545772,-1.316503850429543
133,Swimming Women's 4 x 100 metres Medley Relay,0.6423392712581957,-0.330160984777935,-1.4460888054274132,-0.3777657731269078,1.1010699000157897,-1.1809744820315853
134,Swimming Women's 4 x 200 metres Freestyle Relay,1.1723083689439662,-0.3604291647931767,-1.2004717118422545,1.4348672968034248,-1.766781199327609,-0.8958204098296698
135,Swimming Women's 400 metres Freestyle,0.4656829053629389,-0.4017558268640652,-1.691705899012572,-0.7144295617764086,1.5434685153506518,-1.1871759921183849
136,Swimming Women's 400 metres Individual Medley,0.28902653946768203,-0.379083882029197,-1.691705899012572,-0.6333321521609239,1.562380744280465,-1.0564812310341138
137,Swimming Women's 50 metres Freestyle,0.8189956371534526,-0.2972704705446015,-1.2004717118422545,-0.3969754498160954,0.860974024477086,-1.1890080276892134
138,Swimming Women's 800 metres Freestyle,0.4656829053629389,-0.4571938834228037,-1.691705899012572,-0.33253937409724726,1.4074349289090993,-1.1566481608936166
139,Synchronized Swimming Women's Duet,0.11237017357242521,-0.9358727522591015,-0.7092375246719372,0.09611556062316286,0.6902898069953184,-0.09456509289862036
140,Synchronized Swimming Women's Solo,-0.06428619232283164,-0.7979859997496604,-1.2004717118422545,-0.12302066169617913,1.2980160826516507,-0.4180131473911138
141,Synchronized Swimming Women's Team,-0.06428619232283164,-0.7914754385970685,-0.46362043108677853,0.7228887665889062,-0.09900230483359651,0.5661761956202805
142,Table Tennis Women's Doubles,-0.5942552900086021,-0.18921214449506693,0.027613756083538856,-0.12302066169617913,0.37281148946840287,0.5273552111462271
143,Table Tennis Women's Singles,-0.5942552900086021,-0.18294563303443187,0.27323084966869754,-0.2029802909712038,0.3293584763304088,0.618572182131811
144,Table Tennis Women's Team,-0.5942552900086021,-0.22200692114236312,0.27323084966869754,2.035366834552258,-1.6965221143132256,1.161253324890674
145,Taekwondo Women's Featherweight,-0.06428619232283164,-0.5999482551267863,-0.46362043108677853,-0.317980876988756,0.6874332498385711,-0.021741549769859952
146,Taekwondo Women's Flyweight,-0.770911655903859,-1.422484847504372,-0.7092375246719372,-0.7675360517133714,1.8388428926613039,0.48679003091747625
147,Taekwondo Women's Heavyweight,1.7022774666297367,0.579272072955465,-0.21800333750161985,-0.6943158479874857,-0.23848667589645103,-1.8819113864370487
148,Taekwondo Women's Welterweight,1.1723083689439662,0.11407290110953927,-0.21800333750161985,0.5564223907700055,-0.837892608176422,-0.8150380976057778
149,Tennis Mixed Doubles,1.1723083689439662,-0.017362440056271338,0.5188479432538562,1.8738912257385243,-2.1882856840541107,-0.13234560481161492
150,Tennis Women's Doubles,0.8189956371534526,-0.33221084843676846,-0.21800333750161985,0.05257487848487438,-0.11492135467818825,-0.5835751836155538
151,Tennis Women's Singles,0.6423392712581957,-0.354678253670495,-0.46362043108677853,0.18497652794402525,-0.026392481474201285,-0.49267422402322636
152,Trampolining Women's Individual,-1.1242243876943727,-0.7409880890418893,0.27323084966869754,0.42579611617634233,0.24066638770931092,1.3682371940291405
153,Triathlon Women's Olympic Distance,-0.24094255821808847,-0.9124203450801163,0.7644650368390149,1.594458189685893,-1.1961486334980576,1.4790344011224923
